path,label
dataset\0\C0_1521.jpg,0
dataset\1\C1_695.jpg,1
dataset\2\C2_295.jpg,2
dataset\3\C3_154.jpg,3
dataset\0\C0_2757.jpg,0
dataset\3\C3_790.jpg,3
dataset\1\C1_2132.jpg,1
dataset\1\C1_2237.jpg,1
dataset\0\C0_731.jpg,0
dataset\2\C2_396.jpg,2
dataset\3\C3_117.jpg,3
dataset\0\C0_60.jpg,0
dataset\3\C3_2191.jpg,3
dataset\0\C0_1628.jpg,0
dataset\1\C1_1808.jpg,1
dataset\1\C1_714.jpg,1
dataset\1\C1_780.jpg,1
dataset\0\C0_1549.jpg,0
dataset\3\C3_2141.jpg,3
dataset\0\C0_696.jpg,0
dataset\1\C1_2550.jpg,1
dataset\1\C1_1027.jpg,1
dataset\2\C2_923.jpg,2
dataset\1\C1_1528.jpg,1
dataset\0\C0_994.jpg,0
dataset\1\C1_951.jpg,1
dataset\2\C2_2016.jpg,2
dataset\1\C1_3016.jpg,1
dataset\2\C2_235.jpg,2
dataset\0\C0_2279.jpg,0
dataset\0\C0_1996.jpg,0
dataset\3\C3_2454.jpg,3
dataset\3\C3_2199.jpg,3
dataset\2\C2_1748.jpg,2
dataset\3\C3_578.jpg,3
dataset\1\C1_238.jpg,1
dataset\0\C0_474.jpg,0
dataset\3\C3_2501.jpg,3
dataset\1\C1_245.jpg,1
dataset\0\C0_1611.jpg,0
dataset\1\C1_2350.jpg,1
dataset\1\C1_104.jpg,1
dataset\1\C1_2538.jpg,1
dataset\1\C1_3008.jpg,1
dataset\2\C2_2039.jpg,2
dataset\2\C2_250.jpg,2
dataset\0\C0_715.jpg,0
dataset\1\C1_1367.jpg,1
dataset\1\C1_309.jpg,1
dataset\0\C0_761.jpg,0
dataset\1\C1_2079.jpg,1
dataset\3\C3_2343.jpg,3
dataset\2\C2_2516.jpg,2
dataset\2\C2_102.jpg,2
dataset\0\C0_1949.jpg,0
dataset\1\C1_2722.jpg,1
dataset\3\C3_5.jpg,3
dataset\2\C2_472.jpg,2
dataset\2\C2_1221.jpg,2
dataset\0\C0_659.jpg,0
dataset\0\C0_295.jpg,0
dataset\0\C0_2017.jpg,0
dataset\3\C3_1752.jpg,3
dataset\0\C0_1424.jpg,0
dataset\1\C1_306.jpg,1
dataset\2\C2_612.jpg,2
dataset\0\C0_245.jpg,0
dataset\1\C1_2851.jpg,1
dataset\2\C2_1418.jpg,2
dataset\1\C1_701.jpg,1
dataset\1\C1_2081.jpg,1
dataset\1\C1_3092.jpg,1
dataset\0\C0_1498.jpg,0
dataset\3\C3_1042.jpg,3
dataset\1\C1_955.jpg,1
dataset\0\C0_1979.jpg,0
dataset\2\C2_1336.jpg,2
dataset\2\C2_848.jpg,2
dataset\2\C2_1660.jpg,2
dataset\0\C0_487.jpg,0
dataset\3\C3_367.jpg,3
dataset\3\C3_1344.jpg,3
dataset\1\C1_2332.jpg,1
dataset\2\C2_1560.jpg,2
dataset\2\C2_2635.jpg,2
dataset\2\C2_2215.jpg,2
dataset\1\C1_2895.jpg,1
dataset\2\C2_915.jpg,2
dataset\2\C2_924.jpg,2
dataset\0\C0_1752.jpg,0
dataset\3\C3_2407.jpg,3
dataset\2\C2_2184.jpg,2
dataset\1\C1_2051.jpg,1
dataset\2\C2_122.jpg,2
dataset\3\C3_2136.jpg,3
dataset\3\C3_1628.jpg,3
dataset\0\C0_2440.jpg,0
dataset\2\C2_1394.jpg,2
dataset\2\C2_1696.jpg,2
dataset\3\C3_643.jpg,3
dataset\0\C0_1074.jpg,0
dataset\1\C1_1315.jpg,1
dataset\3\C3_622.jpg,3
dataset\2\C2_2682.jpg,2
dataset\2\C2_471.jpg,2
dataset\2\C2_1047.jpg,2
dataset\1\C1_1154.jpg,1
dataset\2\C2_958.jpg,2
dataset\1\C1_2429.jpg,1
dataset\1\C1_2974.jpg,1
dataset\2\C2_747.jpg,2
dataset\0\C0_595.jpg,0
dataset\3\C3_733.jpg,3
dataset\3\C3_1995.jpg,3
dataset\0\C0_2832.jpg,0
dataset\1\C1_992.jpg,1
dataset\1\C1_1068.jpg,1
dataset\3\C3_2067.jpg,3
dataset\1\C1_2110.jpg,1
dataset\0\C0_1416.jpg,0
dataset\0\C0_1287.jpg,0
dataset\1\C1_492.jpg,1
dataset\1\C1_2888.jpg,1
dataset\0\C0_2390.jpg,0
dataset\1\C1_1606.jpg,1
dataset\2\C2_470.jpg,2
dataset\0\C0_2711.jpg,0
dataset\2\C2_214.jpg,2
dataset\2\C2_2394.jpg,2
dataset\2\C2_608.jpg,2
dataset\0\C0_2323.jpg,0
dataset\2\C2_52.jpg,2
dataset\3\C3_209.jpg,3
dataset\3\C3_2330.jpg,3
dataset\3\C3_1233.jpg,3
dataset\0\C0_1086.jpg,0
dataset\2\C2_198.jpg,2
dataset\0\C0_860.jpg,0
dataset\1\C1_2314.jpg,1
dataset\3\C3_624.jpg,3
dataset\0\C0_1283.jpg,0
dataset\2\C2_959.jpg,2
dataset\3\C3_1414.jpg,3
dataset\2\C2_534.jpg,2
dataset\3\C3_1574.jpg,3
dataset\0\C0_232.jpg,0
dataset\1\C1_3074.jpg,1
dataset\0\C0_2123.jpg,0
dataset\2\C2_1396.jpg,2
dataset\0\C0_411.jpg,0
dataset\0\C0_1300.jpg,0
dataset\0\C0_333.jpg,0
dataset\2\C2_1147.jpg,2
dataset\3\C3_726.jpg,3
dataset\0\C0_1327.jpg,0
dataset\0\C0_693.jpg,0
dataset\2\C2_1143.jpg,2
dataset\3\C3_1845.jpg,3
dataset\1\C1_1452.jpg,1
dataset\3\C3_1088.jpg,3
dataset\1\C1_1628.jpg,1
dataset\2\C2_1577.jpg,2
dataset\2\C2_888.jpg,2
dataset\1\C1_1422.jpg,1
dataset\0\C0_1201.jpg,0
dataset\2\C2_2146.jpg,2
dataset\2\C2_783.jpg,2
dataset\1\C1_721.jpg,1
dataset\2\C2_2672.jpg,2
dataset\3\C3_540.jpg,3
dataset\1\C1_1413.jpg,1
dataset\1\C1_1083.jpg,1
dataset\1\C1_3011.jpg,1
dataset\3\C3_1351.jpg,3
dataset\2\C2_2596.jpg,2
dataset\0\C0_826.jpg,0
dataset\2\C2_2382.jpg,2
dataset\1\C1_1819.jpg,1
dataset\3\C3_841.jpg,3
dataset\3\C3_2328.jpg,3
dataset\0\C0_2129.jpg,0
dataset\0\C0_2898.jpg,0
dataset\1\C1_789.jpg,1
dataset\0\C0_1546.jpg,0
dataset\2\C2_2153.jpg,2
dataset\3\C3_1607.jpg,3
dataset\3\C3_621.jpg,3
dataset\3\C3_446.jpg,3
dataset\0\C0_834.jpg,0
dataset\3\C3_2481.jpg,3
dataset\3\C3_1232.jpg,3
dataset\1\C1_2263.jpg,1
dataset\1\C1_421.jpg,1
dataset\0\C0_1824.jpg,0
dataset\0\C0_2565.jpg,0
dataset\2\C2_1374.jpg,2
dataset\2\C2_123.jpg,2
dataset\2\C2_2694.jpg,2
dataset\2\C2_1339.jpg,2
dataset\1\C1_872.jpg,1
dataset\2\C2_2322.jpg,2
dataset\0\C0_374.jpg,0
dataset\1\C1_2043.jpg,1
dataset\0\C0_1530.jpg,0
dataset\1\C1_2669.jpg,1
dataset\3\C3_1653.jpg,3
dataset\0\C0_2826.jpg,0
dataset\2\C2_1722.jpg,2
dataset\2\C2_807.jpg,2
dataset\1\C1_2389.jpg,1
dataset\3\C3_1842.jpg,3
dataset\1\C1_2069.jpg,1
dataset\2\C2_2578.jpg,2
dataset\1\C1_1172.jpg,1
dataset\2\C2_1410.jpg,2
dataset\0\C0_1122.jpg,0
dataset\0\C0_2591.jpg,0
dataset\2\C2_1725.jpg,2
dataset\2\C2_431.jpg,2
dataset\0\C0_2545.jpg,0
dataset\1\C1_594.jpg,1
dataset\3\C3_2539.jpg,3
dataset\0\C0_924.jpg,0
dataset\3\C3_893.jpg,3
dataset\0\C0_2097.jpg,0
dataset\3\C3_257.jpg,3
dataset\1\C1_1900.jpg,1
dataset\1\C1_528.jpg,1
dataset\3\C3_1239.jpg,3
dataset\2\C2_595.jpg,2
dataset\0\C0_2806.jpg,0
dataset\1\C1_2564.jpg,1
dataset\3\C3_2382.jpg,3
dataset\1\C1_1775.jpg,1
dataset\3\C3_1686.jpg,3
dataset\2\C2_1167.jpg,2
dataset\1\C1_45.jpg,1
dataset\0\C0_507.jpg,0
dataset\3\C3_854.jpg,3
dataset\1\C1_1555.jpg,1
dataset\1\C1_1563.jpg,1
dataset\2\C2_1417.jpg,2
dataset\3\C3_169.jpg,3
dataset\0\C0_2606.jpg,0
dataset\3\C3_335.jpg,3
dataset\1\C1_2915.jpg,1
dataset\2\C2_1259.jpg,2
dataset\2\C2_1527.jpg,2
dataset\1\C1_1049.jpg,1
dataset\0\C0_2300.jpg,0
dataset\2\C2_32.jpg,2
dataset\2\C2_1200.jpg,2
dataset\0\C0_2432.jpg,0
dataset\3\C3_8.jpg,3
dataset\0\C0_75.jpg,0
dataset\1\C1_2917.jpg,1
dataset\1\C1_795.jpg,1
dataset\3\C3_1703.jpg,3
dataset\0\C0_2219.jpg,0
dataset\1\C1_1629.jpg,1
dataset\0\C0_1470.jpg,0
dataset\3\C3_2434.jpg,3
dataset\2\C2_1334.jpg,2
dataset\3\C3_2187.jpg,3
dataset\1\C1_541.jpg,1
dataset\0\C0_1218.jpg,0
dataset\3\C3_2235.jpg,3
dataset\3\C3_375.jpg,3
dataset\2\C2_1972.jpg,2
dataset\3\C3_946.jpg,3
dataset\3\C3_416.jpg,3
dataset\0\C0_2493.jpg,0
dataset\1\C1_1841.jpg,1
dataset\2\C2_1613.jpg,2
dataset\0\C0_2501.jpg,0
dataset\1\C1_581.jpg,1
dataset\2\C2_1521.jpg,2
dataset\2\C2_927.jpg,2
dataset\0\C0_350.jpg,0
dataset\3\C3_2266.jpg,3
dataset\2\C2_1883.jpg,2
dataset\1\C1_1031.jpg,1
dataset\2\C2_615.jpg,2
dataset\2\C2_1351.jpg,2
dataset\1\C1_3105.jpg,1
dataset\1\C1_2887.jpg,1
dataset\2\C2_2369.jpg,2
dataset\3\C3_1012.jpg,3
dataset\2\C2_2290.jpg,2
dataset\2\C2_2063.jpg,2
dataset\3\C3_1002.jpg,3
dataset\0\C0_1496.jpg,0
dataset\0\C0_1689.jpg,0
dataset\1\C1_3062.jpg,1
dataset\0\C0_1820.jpg,0
dataset\2\C2_2470.jpg,2
dataset\0\C0_2649.jpg,0
dataset\3\C3_47.jpg,3
dataset\3\C3_671.jpg,3
dataset\0\C0_2896.jpg,0
dataset\0\C0_861.jpg,0
dataset\2\C2_1258.jpg,2
dataset\2\C2_1782.jpg,2
dataset\2\C2_1760.jpg,2
dataset\0\C0_56.jpg,0
dataset\1\C1_1867.jpg,1
dataset\3\C3_1824.jpg,3
dataset\3\C3_363.jpg,3
dataset\2\C2_870.jpg,2
dataset\0\C0_2122.jpg,0
dataset\1\C1_1107.jpg,1
dataset\1\C1_1758.jpg,1
dataset\2\C2_1700.jpg,2
dataset\1\C1_646.jpg,1
dataset\3\C3_1489.jpg,3
dataset\2\C2_2395.jpg,2
dataset\0\C0_50.jpg,0
dataset\0\C0_1729.jpg,0
dataset\0\C0_1776.jpg,0
dataset\1\C1_171.jpg,1
dataset\0\C0_2318.jpg,0
dataset\3\C3_819.jpg,3
dataset\2\C2_2446.jpg,2
dataset\0\C0_287.jpg,0
dataset\2\C2_916.jpg,2
dataset\3\C3_1780.jpg,3
dataset\1\C1_2167.jpg,1
dataset\0\C0_2189.jpg,0
dataset\2\C2_866.jpg,2
dataset\0\C0_2395.jpg,0
dataset\0\C0_913.jpg,0
dataset\1\C1_819.jpg,1
dataset\0\C0_1988.jpg,0
dataset\1\C1_2796.jpg,1
dataset\0\C0_2093.jpg,0
dataset\2\C2_2318.jpg,2
dataset\0\C0_1343.jpg,0
dataset\0\C0_1789.jpg,0
dataset\0\C0_365.jpg,0
dataset\2\C2_1035.jpg,2
dataset\3\C3_316.jpg,3
dataset\2\C2_177.jpg,2
dataset\2\C2_2150.jpg,2
dataset\3\C3_786.jpg,3
dataset\1\C1_2831.jpg,1
dataset\0\C0_477.jpg,0
dataset\3\C3_2274.jpg,3
dataset\3\C3_1601.jpg,3
dataset\1\C1_2829.jpg,1
dataset\3\C3_1617.jpg,3
dataset\0\C0_791.jpg,0
dataset\1\C1_2208.jpg,1
dataset\3\C3_1059.jpg,3
dataset\1\C1_1312.jpg,1
dataset\2\C2_1076.jpg,2
dataset\2\C2_2160.jpg,2
dataset\1\C1_1121.jpg,1
dataset\1\C1_1974.jpg,1
dataset\2\C2_110.jpg,2
dataset\3\C3_905.jpg,3
dataset\1\C1_280.jpg,1
dataset\0\C0_647.jpg,0
dataset\2\C2_766.jpg,2
dataset\0\C0_63.jpg,0
dataset\2\C2_1910.jpg,2
dataset\3\C3_1843.jpg,3
dataset\1\C1_1923.jpg,1
dataset\0\C0_1061.jpg,0
dataset\2\C2_2371.jpg,2
dataset\0\C0_251.jpg,0
dataset\0\C0_368.jpg,0
dataset\0\C0_810.jpg,0
dataset\0\C0_2652.jpg,0
dataset\0\C0_2349.jpg,0
dataset\3\C3_1396.jpg,3
dataset\0\C0_2673.jpg,0
dataset\1\C1_2162.jpg,1
dataset\3\C3_1439.jpg,3
dataset\1\C1_1595.jpg,1
dataset\3\C3_1223.jpg,3
dataset\3\C3_2410.jpg,3
dataset\2\C2_129.jpg,2
dataset\0\C0_637.jpg,0
dataset\0\C0_1298.jpg,0
dataset\1\C1_1453.jpg,1
dataset\3\C3_1591.jpg,3
dataset\0\C0_2242.jpg,0
dataset\0\C0_1101.jpg,0
dataset\0\C0_279.jpg,0
dataset\3\C3_646.jpg,3
dataset\1\C1_665.jpg,1
dataset\2\C2_849.jpg,2
dataset\0\C0_1911.jpg,0
dataset\0\C0_1920.jpg,0
dataset\3\C3_878.jpg,3
dataset\0\C0_1262.jpg,0
dataset\1\C1_621.jpg,1
dataset\0\C0_542.jpg,0
dataset\2\C2_1915.jpg,2
dataset\2\C2_2008.jpg,2
dataset\1\C1_149.jpg,1
dataset\2\C2_812.jpg,2
dataset\1\C1_1941.jpg,1
dataset\0\C0_806.jpg,0
dataset\0\C0_1716.jpg,0
dataset\0\C0_2288.jpg,0
dataset\0\C0_1669.jpg,0
dataset\0\C0_189.jpg,0
dataset\1\C1_360.jpg,1
dataset\1\C1_783.jpg,1
dataset\3\C3_1281.jpg,3
dataset\3\C3_1893.jpg,3
dataset\2\C2_730.jpg,2
dataset\1\C1_704.jpg,1
dataset\1\C1_2495.jpg,1
dataset\0\C0_640.jpg,0
dataset\0\C0_201.jpg,0
dataset\3\C3_1577.jpg,3
dataset\1\C1_2362.jpg,1
dataset\1\C1_3002.jpg,1
dataset\2\C2_2380.jpg,2
dataset\2\C2_934.jpg,2
dataset\1\C1_1166.jpg,1
dataset\1\C1_2671.jpg,1
dataset\3\C3_162.jpg,3
dataset\2\C2_1005.jpg,2
dataset\3\C3_2289.jpg,3
dataset\1\C1_239.jpg,1
dataset\1\C1_1117.jpg,1
dataset\2\C2_1121.jpg,2
dataset\1\C1_236.jpg,1
dataset\1\C1_804.jpg,1
dataset\3\C3_735.jpg,3
dataset\2\C2_1981.jpg,2
dataset\0\C0_1847.jpg,0
dataset\0\C0_2051.jpg,0
dataset\2\C2_946.jpg,2
dataset\0\C0_1004.jpg,0
dataset\3\C3_815.jpg,3
dataset\2\C2_1107.jpg,2
dataset\2\C2_1372.jpg,2
dataset\1\C1_2674.jpg,1
dataset\2\C2_409.jpg,2
dataset\0\C0_209.jpg,0
dataset\3\C3_2376.jpg,3
dataset\2\C2_93.jpg,2
dataset\3\C3_715.jpg,3
dataset\1\C1_1322.jpg,1
dataset\2\C2_120.jpg,2
dataset\0\C0_711.jpg,0
dataset\1\C1_2862.jpg,1
dataset\2\C2_624.jpg,2
dataset\1\C1_2207.jpg,1
dataset\2\C2_671.jpg,2
dataset\1\C1_1658.jpg,1
dataset\3\C3_1515.jpg,3
dataset\1\C1_1395.jpg,1
dataset\2\C2_1317.jpg,2
dataset\2\C2_1142.jpg,2
dataset\1\C1_1311.jpg,1
dataset\2\C2_2543.jpg,2
dataset\1\C1_2785.jpg,1
dataset\0\C0_605.jpg,0
dataset\1\C1_159.jpg,1
dataset\3\C3_555.jpg,3
dataset\2\C2_1658.jpg,2
dataset\3\C3_1056.jpg,3
dataset\3\C3_1412.jpg,3
dataset\0\C0_2317.jpg,0
dataset\1\C1_2568.jpg,1
dataset\2\C2_1433.jpg,2
dataset\3\C3_1103.jpg,3
dataset\1\C1_2663.jpg,1
dataset\1\C1_438.jpg,1
dataset\0\C0_2251.jpg,0
dataset\0\C0_533.jpg,0
dataset\3\C3_675.jpg,3
dataset\1\C1_2189.jpg,1
dataset\1\C1_2599.jpg,1
dataset\2\C2_1620.jpg,2
dataset\3\C3_1769.jpg,3
dataset\3\C3_1605.jpg,3
dataset\1\C1_2571.jpg,1
dataset\1\C1_2216.jpg,1
dataset\3\C3_1881.jpg,3
dataset\1\C1_2384.jpg,1
dataset\2\C2_815.jpg,2
dataset\2\C2_584.jpg,2
dataset\0\C0_1940.jpg,0
dataset\0\C0_1441.jpg,0
dataset\0\C0_406.jpg,0
dataset\0\C0_2772.jpg,0
dataset\3\C3_451.jpg,3
dataset\0\C0_2433.jpg,0
dataset\2\C2_2563.jpg,2
dataset\3\C3_119.jpg,3
dataset\0\C0_2897.jpg,0
dataset\2\C2_1192.jpg,2
dataset\2\C2_1214.jpg,2
dataset\3\C3_1816.jpg,3
dataset\1\C1_2804.jpg,1
dataset\2\C2_2574.jpg,2
dataset\3\C3_516.jpg,3
dataset\1\C1_1278.jpg,1
dataset\2\C2_1563.jpg,2
dataset\3\C3_2415.jpg,3
dataset\0\C0_1062.jpg,0
dataset\3\C3_33.jpg,3
dataset\2\C2_1308.jpg,2
dataset\3\C3_1145.jpg,3
dataset\0\C0_66.jpg,0
dataset\3\C3_1922.jpg,3
dataset\2\C2_161.jpg,2
dataset\2\C2_1763.jpg,2
dataset\2\C2_2263.jpg,2
dataset\3\C3_1081.jpg,3
dataset\0\C0_980.jpg,0
dataset\0\C0_2828.jpg,0
dataset\2\C2_817.jpg,2
dataset\0\C0_1813.jpg,0
dataset\2\C2_1549.jpg,2
dataset\1\C1_1753.jpg,1
dataset\3\C3_2302.jpg,3
dataset\0\C0_1094.jpg,0
dataset\2\C2_101.jpg,2
dataset\1\C1_2652.jpg,1
dataset\2\C2_1755.jpg,2
dataset\0\C0_382.jpg,0
dataset\2\C2_569.jpg,2
dataset\0\C0_1957.jpg,0
dataset\2\C2_1093.jpg,2
dataset\3\C3_806.jpg,3
dataset\1\C1_195.jpg,1
dataset\1\C1_1300.jpg,1
dataset\1\C1_746.jpg,1
dataset\2\C2_1879.jpg,2
dataset\0\C0_257.jpg,0
dataset\0\C0_591.jpg,0
dataset\1\C1_2426.jpg,1
dataset\1\C1_2153.jpg,1
dataset\3\C3_1764.jpg,3
dataset\1\C1_844.jpg,1
dataset\1\C1_760.jpg,1
dataset\3\C3_469.jpg,3
dataset\3\C3_1751.jpg,3
dataset\2\C2_994.jpg,2
dataset\0\C0_1633.jpg,0
dataset\0\C0_661.jpg,0
dataset\2\C2_2505.jpg,2
dataset\2\C2_1646.jpg,2
dataset\1\C1_2910.jpg,1
dataset\1\C1_1693.jpg,1
dataset\2\C2_1423.jpg,2
dataset\2\C2_1327.jpg,2
dataset\1\C1_1962.jpg,1
dataset\1\C1_604.jpg,1
dataset\1\C1_56.jpg,1
dataset\2\C2_1719.jpg,2
dataset\2\C2_497.jpg,2
dataset\0\C0_1806.jpg,0
dataset\2\C2_2009.jpg,2
dataset\3\C3_270.jpg,3
dataset\1\C1_2452.jpg,1
dataset\1\C1_661.jpg,1
dataset\0\C0_244.jpg,0
dataset\2\C2_1432.jpg,2
dataset\2\C2_1184.jpg,2
dataset\3\C3_1447.jpg,3
dataset\1\C1_1743.jpg,1
dataset\1\C1_2301.jpg,1
dataset\3\C3_395.jpg,3
dataset\1\C1_2347.jpg,1
dataset\2\C2_136.jpg,2
dataset\1\C1_1492.jpg,1
dataset\0\C0_2893.jpg,0
dataset\2\C2_1593.jpg,2
dataset\3\C3_1041.jpg,3
dataset\1\C1_998.jpg,1
dataset\1\C1_2618.jpg,1
dataset\0\C0_2396.jpg,0
dataset\2\C2_845.jpg,2
dataset\2\C2_669.jpg,2
dataset\2\C2_599.jpg,2
dataset\1\C1_605.jpg,1
dataset\0\C0_1861.jpg,0
dataset\2\C2_522.jpg,2
dataset\0\C0_381.jpg,0
dataset\1\C1_409.jpg,1
dataset\0\C0_907.jpg,0
dataset\0\C0_570.jpg,0
dataset\3\C3_2024.jpg,3
dataset\1\C1_1306.jpg,1
dataset\2\C2_1409.jpg,2
dataset\0\C0_1707.jpg,0
dataset\3\C3_2085.jpg,3
dataset\2\C2_857.jpg,2
dataset\3\C3_1476.jpg,3
dataset\2\C2_289.jpg,2
dataset\3\C3_2225.jpg,3
dataset\0\C0_1993.jpg,0
dataset\3\C3_1909.jpg,3
dataset\3\C3_862.jpg,3
dataset\1\C1_2734.jpg,1
dataset\1\C1_326.jpg,1
dataset\1\C1_129.jpg,1
dataset\2\C2_1058.jpg,2
dataset\0\C0_2678.jpg,0
dataset\2\C2_2192.jpg,2
dataset\2\C2_1454.jpg,2
dataset\0\C0_1896.jpg,0
dataset\1\C1_3083.jpg,1
dataset\3\C3_2312.jpg,3
dataset\3\C3_2242.jpg,3
dataset\1\C1_1833.jpg,1
dataset\2\C2_874.jpg,2
dataset\3\C3_207.jpg,3
dataset\3\C3_898.jpg,3
dataset\2\C2_1837.jpg,2
dataset\3\C3_1523.jpg,3
dataset\3\C3_883.jpg,3
dataset\1\C1_1850.jpg,1
dataset\2\C2_387.jpg,2
dataset\0\C0_1701.jpg,0
dataset\3\C3_1711.jpg,3
dataset\0\C0_2778.jpg,0
dataset\2\C2_1019.jpg,2
dataset\3\C3_136.jpg,3
dataset\0\C0_794.jpg,0
dataset\3\C3_301.jpg,3
dataset\0\C0_1174.jpg,0
dataset\3\C3_873.jpg,3
dataset\0\C0_508.jpg,0
dataset\1\C1_2556.jpg,1
dataset\1\C1_2086.jpg,1
dataset\0\C0_2109.jpg,0
dataset\0\C0_1913.jpg,0
dataset\0\C0_2083.jpg,0
dataset\1\C1_2944.jpg,1
dataset\0\C0_2567.jpg,0
dataset\3\C3_1972.jpg,3
dataset\0\C0_170.jpg,0
dataset\0\C0_2306.jpg,0
dataset\0\C0_1944.jpg,0
dataset\1\C1_131.jpg,1
dataset\2\C2_2287.jpg,2
dataset\0\C0_2881.jpg,0
dataset\2\C2_1785.jpg,2
dataset\2\C2_77.jpg,2
dataset\1\C1_316.jpg,1
dataset\3\C3_1187.jpg,3
dataset\3\C3_781.jpg,3
dataset\1\C1_2351.jpg,1
dataset\2\C2_1864.jpg,2
dataset\0\C0_2682.jpg,0
dataset\3\C3_87.jpg,3
dataset\1\C1_468.jpg,1
dataset\0\C0_803.jpg,0
dataset\1\C1_1438.jpg,1
dataset\1\C1_2587.jpg,1
dataset\1\C1_871.jpg,1
dataset\2\C2_501.jpg,2
dataset\1\C1_773.jpg,1
dataset\2\C2_2353.jpg,2
dataset\2\C2_1839.jpg,2
dataset\2\C2_931.jpg,2
dataset\0\C0_377.jpg,0
dataset\2\C2_1499.jpg,2
dataset\3\C3_2060.jpg,3
dataset\1\C1_3070.jpg,1
dataset\3\C3_1501.jpg,3
dataset\3\C3_2307.jpg,3
dataset\0\C0_777.jpg,0
dataset\2\C2_2383.jpg,2
dataset\1\C1_1210.jpg,1
dataset\3\C3_2006.jpg,3
dataset\2\C2_2124.jpg,2
dataset\3\C3_1759.jpg,3
dataset\1\C1_1042.jpg,1
dataset\0\C0_894.jpg,0
dataset\3\C3_656.jpg,3
dataset\1\C1_2217.jpg,1
dataset\0\C0_2080.jpg,0
dataset\3\C3_1269.jpg,3
dataset\3\C3_956.jpg,3
dataset\3\C3_1821.jpg,3
dataset\0\C0_1811.jpg,0
dataset\3\C3_2165.jpg,3
dataset\0\C0_212.jpg,0
dataset\0\C0_716.jpg,0
dataset\1\C1_341.jpg,1
dataset\1\C1_2316.jpg,1
dataset\0\C0_589.jpg,0
dataset\1\C1_1730.jpg,1
dataset\0\C0_1315.jpg,0
dataset\3\C3_1394.jpg,3
dataset\0\C0_2499.jpg,0
dataset\1\C1_2644.jpg,1
dataset\1\C1_2338.jpg,1
dataset\2\C2_2325.jpg,2
dataset\2\C2_1746.jpg,2
dataset\0\C0_801.jpg,0
dataset\3\C3_2192.jpg,3
dataset\1\C1_1787.jpg,1
dataset\3\C3_1753.jpg,3
dataset\2\C2_2387.jpg,2
dataset\3\C3_246.jpg,3
dataset\1\C1_1223.jpg,1
dataset\2\C2_928.jpg,2
dataset\1\C1_1035.jpg,1
dataset\2\C2_2469.jpg,2
dataset\2\C2_2001.jpg,2
dataset\1\C1_1704.jpg,1
dataset\2\C2_2461.jpg,2
dataset\0\C0_2848.jpg,0
dataset\2\C2_64.jpg,2
dataset\3\C3_488.jpg,3
dataset\2\C2_1669.jpg,2
dataset\2\C2_2500.jpg,2
dataset\0\C0_284.jpg,0
dataset\3\C3_2087.jpg,3
dataset\2\C2_46.jpg,2
dataset\0\C0_1740.jpg,0
dataset\2\C2_1101.jpg,2
dataset\1\C1_2312.jpg,1
dataset\3\C3_243.jpg,3
dataset\2\C2_2437.jpg,2
dataset\3\C3_339.jpg,3
dataset\0\C0_855.jpg,0
dataset\0\C0_1619.jpg,0
dataset\2\C2_1825.jpg,2
dataset\1\C1_1281.jpg,1
dataset\3\C3_1097.jpg,3
dataset\3\C3_1198.jpg,3
dataset\2\C2_1298.jpg,2
dataset\1\C1_88.jpg,1
dataset\2\C2_1257.jpg,2
dataset\1\C1_2205.jpg,1
dataset\0\C0_2416.jpg,0
dataset\0\C0_2447.jpg,0
dataset\1\C1_670.jpg,1
dataset\1\C1_2187.jpg,1
dataset\2\C2_558.jpg,2
dataset\2\C2_1953.jpg,2
dataset\1\C1_1767.jpg,1
dataset\3\C3_2064.jpg,3
dataset\2\C2_763.jpg,2
dataset\2\C2_1172.jpg,2
dataset\0\C0_2888.jpg,0
dataset\3\C3_1407.jpg,3
dataset\2\C2_1867.jpg,2
dataset\1\C1_839.jpg,1
dataset\0\C0_1532.jpg,0
dataset\1\C1_1149.jpg,1
dataset\1\C1_2547.jpg,1
dataset\0\C0_653.jpg,0
dataset\2\C2_1016.jpg,2
dataset\2\C2_1536.jpg,2
dataset\0\C0_367.jpg,0
dataset\1\C1_65.jpg,1
dataset\2\C2_457.jpg,2
dataset\3\C3_350.jpg,3
dataset\1\C1_639.jpg,1
dataset\1\C1_1036.jpg,1
dataset\3\C3_1040.jpg,3
dataset\0\C0_571.jpg,0
dataset\1\C1_2685.jpg,1
dataset\0\C0_110.jpg,0
dataset\2\C2_630.jpg,2
dataset\2\C2_452.jpg,2
dataset\1\C1_2308.jpg,1
dataset\2\C2_2083.jpg,2
dataset\2\C2_729.jpg,2
dataset\2\C2_2229.jpg,2
dataset\0\C0_1279.jpg,0
dataset\2\C2_1532.jpg,2
dataset\2\C2_1090.jpg,2
dataset\2\C2_1068.jpg,2
dataset\2\C2_255.jpg,2
dataset\0\C0_1495.jpg,0
dataset\1\C1_723.jpg,1
dataset\1\C1_685.jpg,1
dataset\1\C1_1912.jpg,1
dataset\3\C3_473.jpg,3
dataset\1\C1_1330.jpg,1
dataset\0\C0_2304.jpg,0
dataset\2\C2_1089.jpg,2
dataset\0\C0_2714.jpg,0
dataset\0\C0_1001.jpg,0
dataset\1\C1_2485.jpg,1
dataset\1\C1_1092.jpg,1
dataset\3\C3_2433.jpg,3
dataset\3\C3_1255.jpg,3
dataset\3\C3_648.jpg,3
